id,title,vote_count,vote_average,popularity,wr
43933,Monsters,597.0,6.2,6.154375,6.154981900975174
455,Bend It Like Beckham,593.0,6.2,6.262677,6.1547018505924385
48231,A Dangerous Method,589.0,6.2,9.865944,6.154418294101624
14280,Never Cry Wolf,36.0,6.9,3.464922,6.154340580592296
10916,Babylon 5: A Call to Arms,36.0,6.9,8.389329,6.154340580592296
14703,The Night of the Iguana,36.0,6.9,2.560454,6.154340580592296
1909,Don Juan DeMarco,184.0,6.3,7.438934,6.15415935867922
618,The Birth of a Nation,109.0,6.4,5.113205,6.153920062458726
244458,The Voices,578.0,6.2,9.104429,6.15361988842506
38765,Chisum,49.0,6.7,3.334076,6.1532655548579545
11401,Metallica: Some Kind of Monster,49.0,6.7,3.446751,6.1532655548579545
14711,Afro Samurai: Resurrection,49.0,6.7,4.427087,6.1532655548579545
11172,Music and Lyrics,569.0,6.2,7.196688,6.152945541083906
10567,Dinosaur,563.0,6.2,9.998415,6.152484975417517
10389,The Eye,108.0,6.4,4.827322,6.152362594499604
146239,Delivery Man,561.0,6.2,13.548808,6.152329443422157
10806,In & Out,181.0,6.3,9.949805,6.152265324376353
1647,The Recruit,545.0,6.2,11.485473,6.151047546102416
12720,Suicide Club,107.0,6.4,8.279552,6.150785286184314
152,Star Trek: The Motion Picture,541.0,6.2,8.277765,6.150716226617492
71688,The Iron Lady,540.0,6.2,7.421245,6.150632694798199
245706,True Story,536.0,6.2,7.87202,6.150295716605695
31681,Hell in the Pacific,41.0,6.8,2.664145,6.150255933307005
700,Octopussy,534.0,6.2,10.619302,6.150125496457084
14001,Dead Silence,533.0,6.2,10.763622,6.150039948423563
12524,Titus,76.0,6.5,7.295333,6.1497880153249
19118,Let It Ride,28.0,7.1,6.657723,6.149657563217147
44345,The Cutting Edge: The Magic of Movie Editing,28.0,7.1,1.197861,6.149657563217147
38718,Reversal of Fortune,59.0,6.6,7.929751,6.1492962378985085
16562,The Cutting Edge,59.0,6.6,3.8143,6.1492962378985085
1619,The Way of the Gun,106.0,6.4,6.03633,6.1491877559675485
20481,Nightbreed,106.0,6.4,6.372135,6.1491877559675485
11551,Small Soldiers,522.0,6.2,10.03936,6.14907917820094
34813,The Losers,522.0,6.2,12.798367,6.14907917820094
2026,Hostage,519.0,6.2,9.686638,6.148810702866323
37550,Seven Beauties,10.0,8.8,1.356974,6.147888165515624
13335,Harold & Kumar Escape from Guantanamo Bay,508.0,6.2,13.065315,6.147801594858311
10856,Intacto,48.0,6.7,3.249017,6.147686631948341
11676,Nothing to Lose,174.0,6.3,6.287242,6.147648615763114
41212,Titicut Follies,23.0,7.3,1.484381,6.147579314122431
31374,Samurai II: Duel at Ichijoji Temple,23.0,7.3,2.235644,6.147579314122431
12901,No End in Sight,23.0,7.3,1.987795,6.147579314122431
17641,National Velvet,23.0,7.3,2.307369,6.147579314122431
188222,Entourage,502.0,6.2,14.013413,6.14723422088938
9276,The Faculty,500.0,6.2,13.462253,6.147042345328978
23210,Six Degrees of Separation,75.0,6.5,8.730025,6.1469863194475
9718,Talladega Nights: The Ballad of Ricky Bobby,497.0,6.2,6.936688,6.146751901153451
12201,Edge of Darkness,496.0,6.2,9.554067,6.146654377162889
26976,Wit,31.0,7.0,2.593469,6.14658382630787
32764,71 Fragments of a Chronology of Chance,31.0,7.0,2.445019,6.14658382630787
15497,Twelve O'Clock High,31.0,7.0,2.870026,6.14658382630787
21968,Super Fly,31.0,7.0,1.222538,6.14658382630787
10562,Under Suspicion,104.0,6.4,11.839267,6.145930454096997
40092,The Secret Life of Walter Mitty,35.0,6.9,3.039934,6.145568116834559
1829,The Story of Adele H,35.0,6.9,3.542253,6.145568116834559
6646,Treasure Island,35.0,6.9,2.67963,6.145568116834559
25560,The Taming of the Shrew,35.0,6.9,2.786435,6.145568116834559
13549,Burnt Offerings,58.0,6.6,2.877095,6.145123054916088
41821,Ju Dou,25.0,7.2,3.499907,6.144977199079166
22342,The Big Combo,25.0,7.2,1.787278,6.144977199079166
1809,The Rules of Attraction,170.0,6.3,6.781935,6.14487859059517
26712,The Enforcer,21.0,7.4,1.893149,6.144694224379401
38674,Trailer Park Boys,21.0,7.4,2.158798,6.144694224379401
8953,Steamboy,103.0,6.4,8.354775,6.1442698688296575
53174,Kokowaah,103.0,6.4,5.24461,6.1442698688296575
16765,Bukowski - Born into This,15.0,7.9,1.205624,6.144204460475962
33740,That's Entertainment!,15.0,7.9,1.048027,6.144204460475962
11460,Red Eye,471.0,6.2,6.336927,6.144094606393354
11017,Billy Madison,464.0,6.2,6.638116,6.143333248892875
9255,Hot Shots! Part Deux,463.0,6.2,13.482371,6.143222787389742
21635,"Sorry, Wrong Number",40.0,6.8,8.433119,6.143036554788194
61537,Burn Notice: The Fall of Sam Axe,40.0,6.8,14.649159,6.143036554788194
13671,The Music Man,47.0,6.7,3.391161,6.141992679700386
27367,Mrs. Miniver,47.0,6.7,3.306745,6.141992679700386
10619,Once Upon a Time in China III,47.0,6.7,8.507688,6.141992679700386
47943,"Harry, He's Here To Help",47.0,6.7,2.042116,6.141992679700386
708,The Living Daylights,447.0,6.2,12.189038,6.14139494955923
9086,Young Guns II,165.0,6.3,11.977636,6.141271115957848
1662,State of Grace,73.0,6.5,9.411171,6.141246259601118
4193,Evil Under the Sun,73.0,6.5,10.526095,6.141246259601118
56832,Gantz,73.0,6.5,3.533091,6.141246259601118
9666,Ju-on: The Grudge 2,73.0,6.5,5.165962,6.141246259601118
6488,Arachnophobia,445.0,6.2,5.418428,6.141158161476642
12106,The Quick and the Dead,431.0,6.2,7.54701,6.139445509211929
242088,The Trip to Italy,100.0,6.4,5.61555,6.13915526620625
4953,Be Kind Rewind,426.0,6.2,4.848692,6.138809432628021
34513,George Carlin: You Are All Diseased,14.0,8.0,0.897667,6.138645155170898
8197,Midnight in the Garden of Good and Evil,161.0,6.3,5.145907,6.138262037587381
184149,Somm,27.0,7.1,1.223673,6.137315453648538
42881,Julien Donkey-Boy,27.0,7.1,1.34763,6.137315453648538
9788,Accepted,412.0,6.2,7.06088,6.136955173010687
5921,Nevada Smith,34.0,6.9,6.974375,6.136586784892113
45609,The Wings of the Dove,34.0,6.9,3.377578,6.136586784892113
20024,The End of the Affair,56.0,6.6,6.200344,6.13654047104658
10132,Talk Radio,46.0,6.7,6.865513,6.136180103447265
11790,Peter's Friends,46.0,6.7,2.540085,6.136180103447265
12537,The French Lieutenant's Woman,46.0,6.7,3.122717,6.136180103447265
10428,Hackers,406.0,6.2,14.810519,6.1361256358134595
1964,A Friend of Mine,19.0,7.5,1.813452,6.135844781607789
254005,Land of Storms,19.0,7.5,0.993337,6.135844781607789
27361,Black Moon,39.0,6.8,9.2161,6.135654943044241
91010,Game Change,98.0,6.4,12.844171,6.135630337371199
14462,The Manchurian Candidate,401.0,6.2,10.796939,6.135417494303631
17908,My Dog Skip,71.0,6.5,7.061185,6.135316445710227
214075,Words and Pictures,71.0,6.5,3.352204,6.135316445710227
8446,Bugsy Malone,71.0,6.5,5.348193,6.135316445710227
28176,Tucker: The Man and His Dream,71.0,6.5,4.647907,6.135316445710227
2148,The Cotton Club,71.0,6.5,9.508061,6.135316445710227
23439,House of Usher,71.0,6.5,3.481988,6.135316445710227
11060,Internal Affairs,71.0,6.5,5.439942,6.135316445710227
179,The Interpreter,400.0,6.2,12.047671,6.135273977624306
175291,Cheap Thrills,156.0,6.3,11.311004,6.134336358888046
22832,Ninja Assassin,384.0,6.2,9.163897,6.132887764817829
11808,U.S. Marshals,383.0,6.2,8.462364,6.132732771203089
13612,Cheech & Chong's Next Movie,70.0,6.5,6.194478,6.132277416091146
15660,Mommie Dearest,55.0,6.6,2.878266,6.132126570770833
26610,Insomnia,55.0,6.6,3.722295,6.132126570770833
10115,Stick It,153.0,6.3,7.255225,6.131888127738607
10894,May,153.0,6.3,8.398158,6.131888127738607
21253,Four Days in September,22.0,7.3,1.791965,6.13157347126302
35987,Lola Montès,22.0,7.3,1.971887,6.13157347126302
10539,James and the Giant Peach,375.0,6.2,13.217623,6.131466564543382
10047,The Messenger: The Story of Joan of Arc,373.0,6.2,9.471838,6.131142529387559
284276,Cake,371.0,6.2,10.197503,6.130815415512917
1685,Beneath the Planet of the Apes,370.0,6.2,12.325947,6.1306506903117555
22897,It's Complicated,370.0,6.2,9.083133,6.1306506903117555
9717,Shoot to Kill,45.0,6.7,2.514717,6.130245157167762
198062,Coffee Town,45.0,6.7,3.024814,6.130245157167762
10210,A Midsummer Night's Dream,95.0,6.4,6.078792,6.1301606202133625
11827,Heavy Metal,150.0,6.3,7.640073,6.129366449654687
848,Dragonslayer,69.0,6.5,3.383201,6.129187310344013
11326,Tommy,69.0,6.5,6.335814,6.129187310344013
12117,Instinct,149.0,6.3,6.236116,6.128508994627826
17339,Force 10 from Navarone,94.0,6.4,5.05047,6.1282867356315105
16162,The Best Man,38.0,6.8,5.055141,6.128105567397017
72277,The Last Wave,38.0,6.8,3.099222,6.128105567397017
10896,Tin Men,38.0,6.8,6.477975,6.128105567397017
11846,Father of the Bride,355.0,6.2,5.490622,6.12808219736034
9437,Kiss the Girls,353.0,6.2,12.235391,6.127725285188431
13193,Saved!,148.0,6.3,5.084509,6.127642878439078
3577,The Tunnel,33.0,6.9,2.577643,6.1273890353125005
42314,Looking for Richard,33.0,6.9,2.653817,6.1273890353125005
308504,Last Knights,348.0,6.2,14.619519,6.126817311384265
11559,Tideland,147.0,6.3,6.796465,6.126767969192576
8220,Dark Habits,20.0,7.4,1.254097,6.126761284727678
47104,Through the Olive Trees,20.0,7.4,1.291484,6.126761284727678
28609,Dragon Ball Z: Dead Zone,93.0,6.4,4.676852,6.126386642873689
10631,All of Me,93.0,6.4,9.335812,6.126386642873689
11085,Mutiny on the Bounty,68.0,6.5,5.857488,6.126044829923199
482,Shaft,68.0,6.5,3.73688,6.126044829923199
11300,Something Wild,68.0,6.5,4.737529,6.126044829923199
10354,True Crime,146.0,6.3,11.600645,6.125884132300701
15655,The Tigger Movie,146.0,6.3,7.023414,6.125884132300701
69798,The Inbetweeners Movie,341.0,6.2,5.747681,6.125507135373242
2972,The Golem: How He Came Into the World,29.0,7.0,1.52413,6.124978353556171
18489,The Yes Men Fix the World,29.0,7.0,1.372814,6.124978353556171
16993,Fat City,29.0,7.0,2.576301,6.124978353556171
42448,Harry and Tonto,26.0,7.1,1.848182,6.124648551722862
32489,Thoroughly Modern Millie,26.0,7.1,2.608222,6.124648551722862
29478,A Raisin in the Sun,26.0,7.1,2.501072,6.124648551722862
18047,Brian's Song,26.0,7.1,2.624202,6.124648551722862
295748,Pek Yakında,26.0,7.1,2.088729,6.124648551722862
33138,The Times of Harvey Milk,26.0,7.1,2.496262,6.124648551722862
9058,Only You,92.0,6.4,4.936761,6.124459788246039
6069,The Witches of Eastwick,334.0,6.2,13.031671,6.124149192528483
13967,Miss Potter,143.0,6.3,8.599342,6.123177668035945
12665,Powder,143.0,6.3,12.133094,6.123177668035945
13362,Taxi to the Dark Side,53.0,6.6,6.415898,6.123041649814926
5722,Beyond the Valley of the Dolls,53.0,6.6,3.129943,6.123041649814926
26648,The Night Porter,53.0,6.6,4.266305,6.123041649814926
9294,Phenomenon,328.0,6.2,5.575992,6.122945211457506
33680,Grand Hotel,67.0,6.5,11.118844,6.122848631888354
13465,The Adventures of Ichabod and Mr. Toad,91.0,6.4,7.554977,6.122505602347075
9873,F/X,91.0,6.4,6.620556,6.122505602347075
1378,Shortbus,141.0,6.3,11.547748,6.121326125292866
49842,Quai des Orfèvres,15.0,7.8,4.72304,6.121127537399038
145220,Muppets Most Wanted,318.0,6.2,7.244956,6.12085133133407
1999,In the Bedroom,90.0,6.4,9.698269,6.120523499506697
29437,Rabid,90.0,6.4,11.284126,6.120523499506697
15394,Owning Mahowny,37.0,6.8,3.015314,6.120382642884338
3064,Chances Are,66.0,6.5,4.901036,6.11959732699084
1444,Junebug,66.0,6.5,4.473848,6.11959732699084
14577,Dirty Work,66.0,6.5,7.061315,6.11959732699084
39101,Dragon Ball Z: The Tree of Might,89.0,6.4,4.955965,6.118512877200989
46528,The Warrior's Way,138.0,6.3,5.510805,6.1184749464411565
11088,Heist,138.0,6.3,5.741817,6.1184749464411565
3172,Bandits,307.0,6.2,13.136791,6.11841257683736
8047,Matador,43.0,6.7,3.518094,6.1179923648487895
2470,Belle Époque,32.0,6.9,3.565278,6.117966950377286
11174,Pelle the Conqueror,32.0,6.9,1.958105,6.117966950377286
10158,White Men Can't Jump,305.0,6.2,8.795941,6.117952929382922
9556,Darkman,304.0,6.2,8.899418,6.117721157996998
9529,Candyman,303.0,6.2,12.721362,6.117488073458747
11223,Coma,88.0,6.4,5.617866,6.1164731154415755
2107,L.A. Story,88.0,6.4,7.775188,6.1164731154415755
15592,Beaches,65.0,6.5,16.179384,6.116289477660326
12186,Defending Your Life,65.0,6.5,3.711347,6.116289477660326
15598,Alfie,65.0,6.5,7.409319,6.116289477660326
14832,The Cement Garden,23.0,7.2,15.975485,6.116072464807362
15555,Chop Shop,23.0,7.2,1.479651,6.116072464807362
6283,MouseHunt,297.0,6.2,6.456233,6.116061354267831
26390,Brooklyn's Finest,296.0,6.2,12.50422,6.115818757025831
41784,Black Robe,18.0,7.5,1.730199,6.115783675454963
14226,Riding Alone for Thousands of Miles,21.0,7.3,1.883227,6.115116759590668
5051,The Baby of Mâcon,21.0,7.3,4.46536,6.115116759590668
10952,New Jack City,134.0,6.3,12.979446,6.11452874962466
21610,Nighthawks,87.0,6.4,5.830675,6.11440357613823
52015,Stake Land,290.0,6.2,7.814255,6.114333205679228
10782,Basic,290.0,6.2,14.327717,6.114333205679228
2110,Wasabi,288.0,6.2,12.426505,6.113826301570821
10466,The Money Pit,288.0,6.2,7.054864,6.113826301570821
21454,Kiss of Death,28.0,7.0,2.824732,6.113760127319711
32579,Under the Same Moon,28.0,7.0,2.410635,6.113760127319711
3396,The Yes Men,28.0,7.0,2.647884,6.113760127319711
14612,Candleshoe,28.0,7.0,2.69658,6.113760127319711
27191,The Greatest Show on Earth,51.0,6.6,4.011363,6.113596930009281
11240,My Beautiful Laundrette,51.0,6.6,2.793003,6.113596930009281
266285,The Salvation,285.0,6.2,8.253705,6.1130545968087695
20156,Exotica,64.0,6.5,5.378467,6.112923595885416
11976,Legend,282.0,6.2,10.932786,6.112268945575113
10398,Double Jeopardy,282.0,6.2,10.876463,6.112268945575113
50780,The Beaver,281.0,6.2,5.484379,6.112003897072318
8899,Lorna's Silence,42.0,6.7,4.720788,6.111666194901494
1783,To End All Wars,42.0,6.7,3.847676,6.111666194901494
24662,Cats Don't Dance,25.0,7.1,3.406836,6.111643865745832
37662,The Railway Children,25.0,7.1,1.47155,6.111643865745832
135921,Everything or Nothing,25.0,7.1,1.99456,6.111643865745832
13250,Butterfly on a Wheel,131.0,6.3,8.809053,6.111454640502417
11209,The Alamo,63.0,6.5,4.73816,6.1094981409817475
12235,Jagged Edge,63.0,6.5,3.892311,6.1094981409817475
14729,The Long Riders,50.0,6.6,3.557608,6.108732899309374
2357,10 Items or Less,50.0,6.6,3.898236,6.108732899309374
14019,Ex Drummer,50.0,6.6,3.624061,6.108732899309374
1957,Enough,268.0,6.2,6.681287,6.108406572109867
5996,We're No Angels,31.0,6.9,5.825214,6.108312221369598
20640,Woman of the Year,31.0,6.9,2.83303,6.108312221369598
8938,Tokyo!,31.0,6.9,2.033465,6.108312221369598
40842,Norma Rae,31.0,6.9,2.84023,6.108312221369598
32458,Forgotten Silver,31.0,6.9,8.535898,6.108312221369598
37258,Equus,31.0,6.9,2.193595,6.108312221369598
39543,Mon Oncle d'Amérique,19.0,7.4,6.545371,6.108308549723731
9688,Melinda and Melinda,128.0,6.3,6.117784,6.108276909724368
9526,A Prairie Home Companion,84.0,6.4,5.114498,6.10800962635028
79896,The Revenant,84.0,6.4,8.156758,6.10800962635028
12185,Heaven Can Wait,84.0,6.4,5.232475,6.10800962635028
27429,Shivers,127.0,6.3,11.540666,6.1071937284233755
86555,Take This Waltz,127.0,6.3,5.735158,6.1071937284233755
9333,Last Man Standing,263.0,6.2,11.845918,6.106943418309704
48289,The Debt,261.0,6.2,8.426611,6.106344983700764
1990,Paranoid Park,126.0,6.3,6.198003,6.1060982382439635
11120,The Mosquito Coast,126.0,6.3,6.224859,6.1060982382439635
20857,Hardball,126.0,6.3,7.674549,6.1060982382439635
25504,Shock Corridor,62.0,6.5,9.52088,6.106011517240514
842,The Assassination of Richard Nixon,83.0,6.4,10.107677,6.105814210007049
10464,"Corrina, Corrina",83.0,6.4,6.924689,6.105814210007049
11574,Support Your Local Sheriff,41.0,6.7,2.167511,6.10520098825206
46435,Topsy-Turvy,41.0,6.7,5.902126,6.10520098825206
21168,The Reflecting Skin,41.0,6.7,3.918167,6.10520098825206
17984,The Absent-Minded Professor,41.0,6.7,3.708247,6.10520098825206
152599,The Immigrant,256.0,6.2,6.985915,6.10481467297692
10972,Session 9,255.0,6.2,14.242234,6.1045025899375
83860,October Baby,35.0,6.8,1.604527,6.104391646246323
24679,Bird,49.0,6.6,4.942377,6.103770605363005
825,Playing by Heart,49.0,6.6,3.010088,6.103770605363005
22267,Ride with the Devil,49.0,6.6,7.059308,6.103770605363005
11340,Banana Joe,82.0,6.4,6.100879,6.10358552977983
4105,Black Rain,250.0,6.2,6.973408,6.1029109664364585
13092,How to Lose Friends & Alienate People,247.0,6.2,11.981531,6.1019302691277355
258099,Just Before I Go,122.0,6.3,6.528444,6.1015888949473105
18086,Fright Night Part 2,81.0,6.4,5.777858,6.101322823900286
1599,I Heart Huckabees,245.0,6.2,11.953055,6.101265389596398
18069,8 Seconds,22.0,7.2,1.888534,6.101017915707464
28345,Heidi,22.0,7.2,1.396,6.101017915707464
24236,"Now You See Him, Now You Don't",22.0,7.2,1.215839,6.101017915707464
13333,Game of Death,121.0,6.3,9.592019,6.100428596087353
7553,Waiting...,241.0,6.2,5.054419,6.0999082128210915
10684,Courage Under Fire,240.0,6.2,11.595316,6.099563068727371
6961,The Wedding Date,238.0,6.2,5.615303,6.098865590037977
10557,East Is East,60.0,6.5,5.138367,6.098848090281249
14821,Escape to Witch Mountain,60.0,6.5,7.151691,6.098848090281249
21183,Fluke,48.0,6.6,4.953936,6.098707040111607
10697,The Taste of Others,48.0,6.6,3.134181,6.098707040111607
42172,Hardcore,40.0,6.7,2.417741,6.09859211034375
19092,Above the Rim,40.0,6.7,4.38154,6.09859211034375
2891,An Angel at My Table,30.0,6.9,2.649447,6.098416124136719
11570,The Crimson Pirate,30.0,6.9,2.255459,6.098416124136719
27437,The Bachelor and the Bobby-Soxer,24.0,7.1,2.250105,6.098287701769425
20444,The Out of Towners,24.0,7.1,1.945528,6.098287701769425
3526,Frances,24.0,7.1,2.077869,6.098287701769425
32078,Panic in the Streets,24.0,7.1,8.164371,6.098287701769425
18893,Joe Strummer: The Future Is Unwritten,20.0,7.3,2.388657,6.0981898561562495
31510,Ben-Hur: A Tale of the Christ,20.0,7.3,2.301098,6.0981898561562495
67273,Buck,15.0,7.7,2.564695,6.098050614322115
1406,City Slickers,232.0,6.2,7.334686,6.096713794081339
14022,Slacker,79.0,6.4,4.520146,6.096692170007267
6,Judgment Night,79.0,6.4,5.538671,6.096692170007267
8282,Summer Hours,34.0,6.8,3.937956,6.096110594415922
15677,84 Charing Cross Road,34.0,6.8,4.176526,6.096110594415922
24248,Barabbas,34.0,6.8,1.846624,6.096110594415922
9090,"To Wong Foo, Thanks for Everything! Julie Newmar",117.0,6.3,7.653446,6.095648442700224
315,"Faster, Pussycat! Kill! Kill!",59.0,6.5,4.220541,6.095167797531536
84286,How to Survive a Plague,17.0,7.5,1.204651,6.095123730312499
13976,Dylan Moran: Monster,14.0,7.8,0.786409,6.094895155170898
27375,Salesman,14.0,7.8,1.091894,6.094895155170898
25461,Raising Victor Vargas,14.0,7.8,1.178723,6.094895155170898
10859,Stakeout,116.0,6.3,8.376319,6.094417409222515
15239,The Toxic Avenger,116.0,6.3,8.061088,6.094417409222515
10609,The Life and Death of Peter Sellers,47.0,6.6,3.701781,6.0935390714529625
2360,Saving Grace,115.0,6.3,5.13955,6.093171454126893
10279,Summer of Sam,115.0,6.3,6.14854,6.093171454126893
114750,Dear White People,222.0,6.2,5.546847,6.092916507099035
38356,Transformers: Dark of the Moon,3351.0,6.1,4.503505,6.092905995275195
124905,Godzilla,3232.0,6.1,14.019239,6.092648778162991
608,Men in Black II,3188.0,6.1,16.775716,6.092548885092939
1724,The Incredible Hulk,3086.0,6.1,19.125537,6.092306533778998
10764,Quantum of Solace,3015.0,6.1,13.67812,6.092128316453813
76163,The Expendables 2,2940.0,6.1,14.881566,6.091930866197638
11372,The Eagle Has Landed,77.0,6.4,10.982385,6.091915668747539
18857,Crime Story,39.0,6.7,6.188664,6.09183471832514
9681,Casanova,219.0,6.2,11.568302,6.091722267401254
10057,The Three Musketeers,219.0,6.2,6.34785,6.091722267401254
82675,Taken 2,2783.0,6.1,16.376482,6.091483688644877
53182,300: Rise of an Empire,2438.0,6.1,12.904677,6.090302769264846
50725,Take Me Home Tonight,215.0,6.2,8.132811,6.0900878865318395
228967,The Interview,2340.0,6.1,14.526049,6.089905142230517
260346,Taken 3,2225.0,6.1,18.081483,6.089394852716895
10387,The Emperor and the Assassin,18.0,7.4,1.531997,6.089313087219669
33357,The Valachi Papers,18.0,7.4,1.725038,6.089313087219669
23319,Jerry Seinfeld: I'm Telling You for the Last Time,18.0,7.4,4.02254,6.089313087219669
38545,The Unbelievable Truth,18.0,7.4,2.407454,6.089313087219669
26933,Wild Reeds,18.0,7.4,2.115268,6.089313087219669
11128,Ladder 49,213.0,6.2,7.650411,6.089252052969344
49529,John Carter,2170.0,6.1,14.670353,6.0891321125815026
84330,Room 237,212.0,6.2,6.154844,6.088829350881441
37410,Henry Fool,29.0,6.9,1.786768,6.088269492796677
23908,A Midnight Clear,29.0,6.9,7.210452,6.088269492796677
27452,The Spiral Staircase,46.0,6.6,7.719019,6.088263436780599
286565,Paper Towns,1997.0,6.1,9.662731,6.088213624783066
36815,The Agony and the Ecstasy,33.0,6.8,2.122253,6.0876299991679215
124067,The Central Park Five,33.0,6.8,2.24163,6.0876299991679215
18283,Brigadoon,33.0,6.8,12.645217,6.0876299991679215
11694,Cat Ballou,57.0,6.5,5.45812,6.087600840476051
181533,Night at the Museum: Secret of the Tomb,1893.0,6.1,19.539436,6.087582753438465
10052,Dragonfly,209.0,6.2,4.924078,6.08754165996501
52520,Underworld: Awakening,1885.0,6.1,12.345348,6.087531415984981
138103,The Expendables 3,1830.0,6.1,14.753545,6.087166643580286
6637,National Treasure: Book of Secrets,1782.0,6.1,12.854373,6.086830398433918
10393,The Replacements,207.0,6.2,13.450661,6.086666497785749
9615,The Fast and the Furious: Tokyo Drift,1749.0,6.1,2.238808,6.086588821529148
116741,The Internship,1691.0,6.1,0.393865,6.086142039018344
71552,American Reunion,1641.0,6.1,8.10609,6.085732282632133
173455,Mistaken for Strangers,21.0,7.2,0.063568,6.085539294801936
28577,I Want to Live!,21.0,7.2,3.930136,6.085539294801936
31524,Sarfarosh,21.0,7.2,0.823247,6.085539294801936
29383,The Winter War,21.0,7.2,3.777036,6.085539294801936
29204,American Pop,21.0,7.2,2.340967,6.085539294801936
86812,Sound of My Voice,109.0,6.3,5.209056,6.08536660333923
134374,Pain & Gain,1595.0,6.1,9.218002,6.085333306948898
227159,Horrible Bosses 2,1575.0,6.1,20.903362,6.085152793803654
136797,Need for Speed,1560.0,6.1,18.271383,6.085014465795613
30547,The Champ,38.0,6.7,6.463112,6.084923749215198
15739,Annie,203.0,6.2,8.997507,6.084874663758646
75,Mars Attacks!,1544.0,6.1,15.63424,6.084864046380764
8341,Samsara,23.0,7.1,0.976452,6.084565615492293
29578,The Seven-Per-Cent Solution,23.0,7.1,1.313858,6.084565615492293
9679,Gone in Sixty Seconds,1511.0,6.1,14.091765,6.0845440678609455
18898,Looking for Eric,74.0,6.4,3.840482,6.084462015572076
11354,The Upside of Anger,74.0,6.4,4.307106,6.084462015572076
9272,The Good Son,202.0,6.2,7.873794,6.08441781718626
47955,White Dog,56.0,6.5,2.849356,6.083710282367335
693,Meet the Fockers,1412.0,6.1,11.876386,6.083497462333062
27581,The Other Guys,1406.0,6.1,12.536621,6.0834294573701495
16996,17 Again,1388.0,6.1,11.362762,6.083222037504129
41630,No Strings Attached,1367.0,6.1,8.88057,6.082973387389511
9398,Zoolander,1363.0,6.1,10.40782,6.082925187495356
16759,Five Minutes of Heaven,45.0,6.6,13.465072,6.08287673611513
17589,Mrs Brown,45.0,6.6,3.883913,6.08287673611513
32042,Night Moves,45.0,6.6,4.132633,6.08287673611513
24584,Get Real,45.0,6.6,2.196587,6.08287673611513
316727,The Purge: Election Year,1356.0,6.1,13.1789,6.082840177760268
7737,Resident Evil: Extinction,1308.0,6.1,3.009134,6.0822336450154175
1577,Resident Evil: Apocalypse,1286.0,6.1,7.850797,6.081941085277647
11671,Elegy,73.0,6.4,6.829658,6.081896666105183
8208,The Man Who Knew Too Much,73.0,6.4,7.294135,6.081896666105183
13373,Millions,106.0,6.3,4.66886,6.08123903801883
296099,Vacation,1218.0,6.1,11.33038,6.080972626128499
51802,Of Mice and Men,19.0,7.3,0.995919,6.080772317839672
27841,They Might Be Giants,19.0,7.3,2.303594,6.080772317839672
41240,Bastard Out of Carolina,19.0,7.3,1.403309,6.080772317839672
29047,The Kid Stays in the Picture,19.0,7.3,2.6493,6.080772317839672
26408,The War Room,19.0,7.3,1.273617,6.080772317839672
197033,Geography Club,55.0,6.5,2.941353,6.079745618389881
21991,State and Main,55.0,6.5,2.864682,6.079745618389881
6478,Beyond the Sea,55.0,6.5,8.963653,6.079745618389881
11449,The Amityville Horror,192.0,6.2,14.00318,6.079641693929494
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,192.0,6.2,11.700115,6.079641693929494
9273,Ace Ventura: When Nature Calls,1128.0,6.1,8.205448,6.079518921842902
19382,Biloxi Blues,72.0,6.4,4.619593,6.079289261728995
12920,Dreamer: Inspired By a True Story,72.0,6.4,7.811933,6.079289261728995
330112,Ashby,191.0,6.2,5.159349,6.0791422818711105
214,Saw III,1104.0,6.1,14.938035,6.079092972210518
19846,The Interview,32.0,6.8,2.882197,6.078942560133384
77950,Turbo,1094.0,6.1,8.979753,6.078910218471099
11169,Spartan,104.0,6.3,7.364519,6.0783979865645295
43028,Victim,25.0,7.0,1.289505,6.078310532412499
8463,Torch Song Trilogy,25.0,7.0,1.14619,6.078310532412499
36786,While the City Sleeps,25.0,7.0,5.249028,6.078310532412499
22638,Henry V,25.0,7.0,1.200979,6.078310532412499
77930,Magic Mike,1062.0,6.1,8.732425,6.078303318283216
112205,The Family,1052.0,6.1,8.047735,6.078106433694135
10947,High School Musical,1048.0,6.1,10.187478,6.078026675711236
15397,I Am David,28.0,6.9,2.380928,6.0778626914222755
1922,Irina Palm,28.0,6.9,2.350677,6.0778626914222755
24203,Desk Set,28.0,6.9,2.007373,6.0778626914222755
37230,Saturday Night and Sunday Morning,28.0,6.9,1.62152,6.0778626914222755
38742,Cops,28.0,6.9,1.42553,6.0778626914222755
31026,Distant,37.0,6.7,2.432672,6.0778539072521545
4485,Diva,37.0,6.7,2.211854,6.0778539072521545
817,Austin Powers: The Spy Who Shagged Me,1034.0,6.1,13.984182,6.077742887390164
3981,What Women Want,1021.0,6.1,9.963079,6.077472726359418
225565,That Awkward Moment,1020.0,6.1,8.060403,6.077451672832652
6557,27 Dresses,1013.0,6.1,10.342202,6.077303189022518
117974,Sightseers,187.0,6.2,9.921876,6.077102489160074
11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,103.0,6.3,7.778445,6.076949607391748
43939,I'm Still Here,103.0,6.3,5.268636,6.076949607391748
